0,0
5,0
10,0
15,0
20,0
25,0
30,0.00161017
35,0.0143657
40,0.111051
45,0.778206
50,3.18381
55,2.90568
60,1.69664
65,1.25733
70,1.10957
75,1.05323
80,1.02508
85,1.00569
90,0.989146
95,0.973626
100,0.95858
105,0.94384
110,0.929348
115,0.915087
120,0.901048
125,0.887227
130,0.873619
135,0.860221
140,0.84703
145,0.834043
150,0.821255
155,0.808665
160,0.796269
165,0.784064
170,0.772048
175,0.760216
